mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/2	1	1	d.i[i{				d	i	i	i	i						{	m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	3.0	0.0
1	1	1/2	1/2	4/2	1	1	VI6				d	i	i	VI6	VI		6					M	1	1	2, -1, -2		-2	2	0	3	0.0	0.0	0.875	0.0
1	1	3/4	3/4	4/2	1	1	III64				d	i	i	III64	III		64					M	1	1	0, -1, 3		-1	0	0	2	0.0	0.0	0.75	0.0
1	1	7/8	7/8	4/2	1	1	v6				d	i	i	v6	v		6					m	1	1	0, 4, 3		3	0	0	1	0.0	0.0	0.125	0.0
1	1	1	1	4/2	1	1	iv64(2)				d	i	i	iv64(2)	iv		64	2				m	1	1	2, 3, -2		1	2	0	2	0.0	0.0	1.25	0.0
1	1	5/4	5/4	4/2	1	1	iv64]				d	i	i	iv64	iv		64					m	1	1	2, 1, -2		1	2	1	1	0.5	0.125	0.125	0.5
1	1	3/2	3/2	4/2	1	1	V65/III				d	i		V65/III	V		65		III			Mm7	1	1	4, 1, -2, 0		0	4	0	3	0.0	0.0	1.5	0.0
1	1	7/4	7/4	4/2	1	1	V6/III				d	i		V6/III	V		6		III			M	1	1	4, 1, 0		0	4	1	1	0.5	0.125	0.125	0.5
2	2	0	0	4/2	1	1	III(9)				d	i		III(9)	III			9				M	1	1	-1, 3, 0	1	-1	-1	0	4	0.0	0.0	1.875	0.0
2	2	1/4	1/4	4/2	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	1.0	0.0
2	2	1/2	1/2	4/2	1	1	V(64)				d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	1	0.0	0.0	0.5	0.0
2	2	3/4	3/4	4/2	1	1	V7				d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.625	0.0
2	2	1	1	4/2	1	1	VI				d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	2.25	0.0
2	2	5/4	5/4	4/2	1	1	iv6				d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.625	0.0
2	2	3/2	3/2	4/2	1	1	VI				d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	1	1	0.5	0.125	0.25	0.3333333333333333
2	2	7/4	7/4	4/2	1	1	iv6				d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.5	0.0
3	3	0	0	4/2	1	1	V7/III				d	i		V7/III	V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.25	0.0
3	3	1/4	1/4	4/2	1	1	V(64)/III				d	i		V(64)/III	V			64	III			M	1	1	0, -1, 3		0	0	1	3	0.25	0.125	0.875	0.125
3	3	1/2	1/2	4/2	1	1	V(4)/III				d	i		V(4)/III	V			4	III			M	1	1	0, -1, 1		0	0	0	3	0.0	0.0	1.75	0.0
3	3	3/4	3/4	4/2	1	1	V/III				d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	0	1	0.0	0.0	0.25	0.0
3	3	1	1	4/2	1	1	V2/IV				d	i		V2/IV	V		2		IV			Mm7	1	1	0, 2, 6, 3		2	0	0	3	0.0	0.0	1.25	0.0
3	3	5/4	5/4	4/2	1	1	IV6				d	i		IV6	IV		6					M	1	1	5, 2, 1		1	5	0	3	0.0	0.0	1.0	0.0
3	3	3/2	3/2	4/2	1	1	V6(11#2)				d	i		V6(11#2)	V		6	11#2				M	1	1	5, 4, 3	2	3	5	1	1	0.5	0.375	0.5	0.42857142857142855
3	3	7/4	7/4	4/2	1	1	V6				d	i		V6	V		6					M	1	1	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.5	0.2
4	4	0	0	4/2	1	1	v(64)/v				d	i		v(64)/v	v			64	v			m	1	1	4, 3, 0		4	4	0	4	0.0	0.0	3.5	0.0
4	4	1/4	1/4	4/2	1	1	v/v				d	i		v/v	v				v			m	1	1	4, 1, 5		4	4	0	2	0.0	0.0	0.75	0.0
4	4	1/2	1/2	4/2	1	1	v(b13)/v				d	i		v(b13)/v	v			b13	v			m	1	1	4, 1, 5	-7	4	4	1	0	1.0	0.5	0.0	1.0
4	4	3/4	3/4	4/2	1	1	v(64)/v				d	i		v(64)/v	v			64	v			m	1	1	4, 3, 0		4	4	0	1	0.0	0.0	0.25	0.0
4	4	1	1	4/2	1	1	V/v				d	i		V/v	V				v			M	1	1	4, 8, 5		4	4	4	4	0.5	0.5	1.75	0.2222222222222222
4	4	7/4	7/4	4/2	1	1	v/V				d	i		v/V	v				V			m	1	1	4, 1, 5		4	4	3	6	0.3333333333333333	0.375	1.5	0.2
5	5	1/4	1/4	4/2	1	1	V(4)/V				d	i		V(4)/V	V			4	V			M	1	1	4, 3, 5		4	4	2	5	0.2857142857142857	0.125	0.875	0.125
5	5	3/4	3/4	4/2	1	1	V/V				d	i		V/V	V				V			M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.625	0.0
5	5	1	1	4/2	1	1	V}{				d	i		V	V						}{	M	1	1	3, 7, 4		3	3	2	6	0.25	0.25	1.75	0.125
5	5	3/2	3/2	4/2	1	1	i	0	-4.5	/	d	i		i	i							m	1	1	2, -1, 3		2	2	3	5	0.375	0.375	1.0	0.2727272727272727
6	6	0	0	4/2	1	1	iv				d	i		iv	iv							m	1	1	1, -2, 2		1	1	3	8	0.2727272727272727	0.375	1.375	0.21428571428571427
6	6	1/2	1/2	4/2	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	1.5	0.0
6	6	3/4	3/4	4/2	1	1	i6				d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.625	0.0
6	6	7/8	7/8	4/2	1	1	V6(+4)				d	i		V6(+4)	V		6	+4				M	1	1	7, 4, 3	2	3	7	0	2	0.0	0.0	0.25	0.0
6	6	1	1	4/2	1	1	i[i}{				d	i	i	i	i						}{	m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.125	2.5	0.047619047619047616
6	6	3/2	3/2	4/2	1	1	iv64(2)				d	i	i	iv64(2)	iv		64	2				m	1	1	2, 3, -2		1	2	0	1	0.0	0.0	0.5	0.0
6	6	13/8	13/8	4/2	1	1	iv64				d	i	i	iv64	iv		64					m	1	1	2, 1, -2		1	2	1	1	0.5	0.0625	0.0625	0.5
6	6	7/4	7/4	4/2	1	1	ii%2				d	i	i	ii%2	ii	%	2					%7	1	1	2, 4, 1, -2		4	2	0	2	0.0	0.0	0.25	0.0
7	7	0	0	4/2	1	1	V/IV				d	i	i	V/IV	V				IV			M	1	1	2, 6, 3		2	2	3	5	0.375	0.1875	2.3125	0.075
7	7	1/2	1/2	4/2	1	1	iv64				d	i	i	iv64	iv		64					m	1	1	2, 1, -2		1	2	0	3	0.0	0.0	0.8125	0.0
7	7	5/8	5/8	4/2	1	1	#viio2				d	i	i	#viio2	#vii	o	2					o7	1	1	-2, 7, 4, 1		7	-2	0	2	0.0	0.0	0.125	0.0
7	7	3/4	3/4	4/2	1	1	iv64				d	i	i	iv64	iv		64					m	1	1	2, 1, -2		1	2	1	4	0.2	0.0625	0.6875	0.08333333333333333
7	7	1	1	4/2	1	1	i]				d	i	i	i	i							m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.0625	1.1875	0.05
7	7	5/4	5/4	4/2	1	1	#vi%2				d	i		#vi%2	#vi	%	2					%7	1	1	3, 5, 2, -1		5	3	1	3	0.25	0.0625	0.375	0.14285714285714285
7	7	3/2	3/2	4/2	1	1	V43				d	i		V43	V		43					Mm7	1	1	4, 1, 3, 7		3	4	0	5	0.0	0.0	0.9375	0.0
7	7	7/4	7/4	4/2	1	1	ii%65(9)				d	i		ii%65(9)	ii	%	65	9				%7	1	1	1, -2, 2, 4	-1	4	1	1	4	0.2	0.0625	0.625	0.09090909090909091
8	8	0	0	4/2	1	1	V(134)				d	i		V(134)	V			134				M	1	1	3, 2, 4	-1	3	3	2	8	0.2	0.125	1.625	0.07142857142857142
8	8	1/4	1/4	4/2	1	1	V(64)				d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	3	6	0.3333333333333333	0.1875	0.8125	0.1875
8	8	1/2	1/2	4/2	1	1	V(13)				d	i		V(13)	V			13				M	1	1	3, 7, 4	-1	3	3	0	2	0.0	0.0	0.25	0.0
8	8	5/8	5/8	4/2	1	1	V(64)				d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
8	8	3/4	3/4	4/2	1	1	V(4)				d	i		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	2	0.0	0.0	0.5	0.0
8	8	7/8	7/8	4/2	1	1	V				d	i		V	V							M	1	1	3, 7, 4		3	3	0	1	0.0	0.0	0.125	0.0
8	8	1	1	4/2	1	1	I}				d	i		I	I						}	M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	4.0	0.0
